_source,activity,all_lessee,dataset,geometry_geojson,gloid,lease_number,lease_status,objectid_1,primary_lessee,project_latitude,project_longitude,project_name,project_number,purposeclass,total_consideration
glo_upland_leases,Roadway,Texas Department of Transportation,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-97.5772892446284, 30.5239325964516], [-97.576942162552, 30.5240693836997], [-97.5764885420796, 30.5242193295968], [-97.5759494846372, 30.5246206931376], [-97.5755218946468, 30.5248913296445], [-97.5748864120418, 30.5251504874088], [-97.5748793773348, 30.524861840267], [-97.5755806067372, 30.5245135965769], [-97.5758522105667, 30.5242233178746], [-97.5759786394598, 30.5241368463432], [-97.5764125275386, 30.5239373632081], [-97.577013649584, 30.5236825263489], [-97.5772732420399, 30.523554694832], [-97.5772892446284, 30.5239325964516]]]}",SD20040001,SD20040001,Active,17,Texas Department of Transportation (San Angelo),30.52430980,-97.57609030,SD20040001,P019991,"Public, Government (CL/SL/LA)",1500
glo_upland_leases,Roadway,"Boerschig, Mr. John P.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.184098425653, 29.95493424199], [-104.167508291375, 29.954914370001], [-104.167398731945, 29.9403448115569], [-104.18407892772, 29.9403547256548], [-104.184098425653, 29.95493424199]]]}",SD20040002,SD20040002,Active,18,Mr. John P. Boerschig ,29.9617564,-104.1939318,SD20040002,P019992,Special Document (SD),10
glo_upland_leases,Roadway,"Boerschig, Mr. John P.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.18407892772, 29.9403547256548], [-104.167398731945, 29.9403448115569], [-104.167289248871, 29.9259053095866], [-104.183989430365, 29.9258752095118], [-104.183969149999, 29.9332049449961], [-104.18407892772, 29.9403547256548]]]}",SD20040002,SD20040002,Active,19,Mr. John P. Boerschig ,29.9617564,-104.1939318,SD20040002,P019992,Special Document (SD),10
glo_upland_leases,Roadway,"Boerschig, Mr. John P.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.167289248871, 29.9259053095866], [-104.167319722421, 29.9113657629592], [-104.183909902513, 29.9114756891282], [-104.183989430365, 29.9258752095118], [-104.167289248871, 29.9259053095866]]]}",SD20040002,SD20040002,Active,20,Mr. John P. Boerschig ,29.9617564,-104.1939318,SD20040002,P019992,Special Document (SD),10
glo_upland_leases,Roadway,"Boerschig, Mr. John P.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.150659522246, 29.9113458534571], [-104.150520026458, 29.8969863082743], [-104.167270193808, 29.8969062023867], [-104.167319722421, 29.9113657629592], [-104.150659522246, 29.9113458534571]]]}",SD20040002,SD20040002,Active,21,Mr. John P. Boerschig ,29.9617564,-104.1939318,SD20040002,P019992,Special Document (SD),10
glo_upland_leases,Roadway,"Knapp, R.A.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.995353866755, 31.7005699839579], [-105.995352918134, 31.7004738948342], [-106.000251953299, 31.7027731439203], [-106.000253626861, 31.7029280307501], [-105.995353866755, 31.7005699839579]]]}",SD20040003,SD20040003,Active,22,R.A. Knapp ,31.7010759,-105.9982607,SD20040003,P019993,Commercial (LC/ME/SL/LA),10
glo_upland_leases,Roadway,"Knapp, R.A.",glo_upland_leases,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-105.996307074493, 31.7003509101183], [-105.99535313373, 31.6999102730991], [-105.995344297002, 31.6997508260106], [-105.995571385716, 31.6998553758962], [-105.996506602894, 31.7003046634573], [-105.997057850475, 31.7004802392278], [-105.997635050384, 31.7006094282917], [-105.998159715917, 31.700671247233], [-105.998855857262, 31.7007004377981], [-105.999453493844, 31.7006972529981], [-106.000226356704, 31.7007234880431], [-106.000226874133, 31.7008586275268], [-105.99807198465, 31.7008067467734], [-105.997184511133, 31.7006509331378], [-105.996757901205, 31.7005393740612], [-105.996307074493, 31.7003509101183]]], [[[-105.99535313373, 31.6999102730991], [-105.995353157984, 31.6999107049272], [-105.995346122379, 31.6999070355354], [-105.99535313373, 31.6999102730991]]]]}",SD20040003,SD20040003,Active,23,R.A. Knapp ,31.7010759,-105.9982607,SD20040003,P019993,Commercial (LC/ME/SL/LA),10
glo_upland_leases,Restaurant,"3908 Interests, Ltd.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-95.5437491692395, 29.9620285520772], [-95.54384039136, 29.9614189131841], [-95.5439597154775, 29.961438690481], [-95.5440777541058, 29.961463594989], [-95.5441942134959, 29.9614935659996], [-95.5443088034919, 29.9615285287948], [-95.5444212393278, 29.9615683954252], [-95.5445312425259, 29.9616130678237], [-95.5446385391, 29.9616624339138], [-95.5447428622506, 29.9617163722793], [-95.5448271772249, 29.9617661204454], [-95.5449072799988, 29.961820844022], [-95.5449827798051, 29.9618802776133], [-95.5450533083347, 29.9619441301409], [-95.5452145676063, 29.9621007031046], [-95.5452111396352, 29.9622505555502], [-95.5449923387781, 29.9624575653882], [-95.5449590130777, 29.9624889229544], [-95.5447462533908, 29.9623169083864], [-95.544383815513, 29.9622757742716], [-95.5443897767333, 29.9622361896549], [-95.5442373137649, 29.9622188866048], [-95.5442572222283, 29.9620858546659], [-95.5437491692395, 29.9620285520772]]]}",LC20040027,LC20040027,Active,24,"3908 Interests, Ltd.",29.96115160,-95.54566130,LC20040027,P010642,Commercial (LC/ME/SL/LA),4110000
glo_upland_leases,Health,Austin Child Guidance Center,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-97.7367996742348, 30.3143458365178], [-97.7360709177571, 30.313969337187], [-97.7363777085964, 30.3135687844641], [-97.7359188275897, 30.3133193619906], [-97.7362727943543, 30.3128160257696], [-97.7374511980558, 30.3134374265384], [-97.7367996742348, 30.3143458365178]]]}",LC20050008,LC20050008,Active,25,Austin Child Guidance Center,30.31341580,-97.73466410,LC20050008,P010658,"Public, Government (CL/SL/LA)",25
glo_upland_leases,Grazing ; Hunting,"Ballinamona II, L.P. ; O'Connor, Ms. Louise S.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.839120158868, 30.9146814772689], [-104.839100078826, 30.9002117886747], [-104.856690727023, 30.9002317603886], [-104.856710814251, 30.914681451836], [-104.839120158868, 30.9146814772689]]]}",SL20050011,SL20050011,Active,26,"Ballinamona II, LP",30.90751742,-104.8479255,SL20050011,P020699,Agricultural (SL),37767.6
glo_upland_leases,Grazing ; Hunting,"Ballinamona II, L.P. ; O'Connor, Ms. Louise S.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.839257617276, 30.9407995734338], [-104.821393711451, 30.9326920022849], [-104.821389612439, 30.9291111802811], [-104.839210258094, 30.9291911570313], [-104.839257617276, 30.9407995734338]]]}",SL20050011,SL20050011,Active,27,"Ballinamona II, LP",30.90751742,-104.8479255,SL20050011,P020699,Agricultural (SL),37767.6
glo_upland_leases,Grazing ; Hunting,"Ballinamona II, L.P. ; O'Connor, Ms. Louise S.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.821389612439, 30.9291111802811], [-104.821393711451, 30.9326920022849], [-104.809461970742, 30.9272745647138], [-104.80945911949, 30.9232213238729], [-104.80943904394, 30.9135715758335], [-104.821379486629, 30.9135615512922], [-104.821379486629, 30.9145414874314], [-104.821389612439, 30.9291111802811]]]}",SL20050011,SL20050011,Active,28,"Ballinamona II, LP",30.90751742,-104.8479255,SL20050011,P020699,Agricultural (SL),37767.6
glo_upland_leases,Grazing ; Hunting,"Ballinamona II, L.P. ; O'Connor, Ms. Louise S.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.839210258094, 30.9291911570313], [-104.839120158868, 30.9146814772689], [-104.856710814251, 30.914681451836], [-104.856800925156, 30.9292610892424], [-104.839210258094, 30.9291911570313]]]}",SL20050011,SL20050011,Active,29,"Ballinamona II, LP",30.90751742,-104.8479255,SL20050011,P020699,Agricultural (SL),37767.6
glo_upland_leases,Grazing ; Hunting,"Ballinamona II, L.P. ; O'Connor, Ms. Louise S.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.821389612439, 30.9291111802811], [-104.821379486629, 30.9145414874314], [-104.839120158868, 30.9146814772689], [-104.839210258094, 30.9291911570313], [-104.821389612439, 30.9291111802811]]]}",SL20050011,SL20050011,Active,30,"Ballinamona II, LP",30.90751742,-104.8479255,SL20050011,P020699,Agricultural (SL),37767.6
glo_upland_leases,Grazing ; Hunting,"Ballinamona II, L.P. ; O'Connor, Ms. Louise S.",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.821379486629, 30.9145414874314], [-104.821379486629, 30.9135615512922], [-104.821399405872, 30.9001518403632], [-104.839100078826, 30.9002117886747], [-104.839120158868, 30.9146814772689], [-104.821379486629, 30.9145414874314]]]}",SL20050011,SL20050011,Active,31,"Ballinamona II, LP",30.90751742,-104.8479255,SL20050011,P020699,Agricultural (SL),37767.6
glo_upland_leases,Bridge,"Texas Department of Transportation - Wichita Falls, US 277",glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2676925402152, 33.5796871444404], [-99.2671713978745, 33.5796928001147], [-99.2671698339076, 33.5796789277336], [-99.267199458549, 33.5794681302821], [-99.267211308226, 33.5792280509338], [-99.2672002284052, 33.5791558978241], [-99.2671638987385, 33.5788683250707], [-99.2676279378716, 33.5788632912704], [-99.2676472561418, 33.5788917809595], [-99.2676470881568, 33.579142480388], [-99.2676523361147, 33.5793727184518], [-99.2676925402152, 33.5796871444404]]]}",SD20050004,SD20050004,Active,32,"Texas Department of Transportation - Wichita Falls, Us 277",33.58206990,-99.26681040,SD20050004,P020005,Special Document (SD),500
glo_upland_leases,Roadway,Texas Parks and Wildlife Department,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-102.887207284926, 29.5273206231034], [-102.886648105222, 29.5272106310495], [-102.88626904402, 29.5269523522063], [-102.886201726069, 29.5266871605933], [-102.88608738311, 29.5264008090241], [-102.885922375168, 29.5260915026454], [-102.885713238387, 29.5258486422014], [-102.885478325347, 29.525675522067], [-102.885275387839, 29.5256588282487], [-102.88504060236, 29.5256674045741], [-102.884837186051, 29.5257828089199], [-102.884367218037, 29.5260977965096], [-102.883775398046, 29.5263655620784], [-102.883297239193, 29.5265093723224], [-102.883005506813, 29.5266151966088], [-102.882856737717, 29.5267265071676], [-102.882571489377, 29.5267269433269], [-102.881989839214, 29.5266379972858], [-102.881476942509, 29.5264410389739], [-102.880743761828, 29.5263176132997], [-102.8801451371, 29.5263027603747], [-102.879937867017, 29.5261830114209], [-102.879608203274, 29.5259534650993], [-102.87946062265, 29.5257372196815], [-102.879177442231, 29.5254095532659], [-102.878686160789, 29.5251738238269], [-102.878218576904, 29.524972400162], [-102.877846530645, 29.5246819142125], [-102.876852710972, 29.5236666075752], [-102.876030694096, 29.5229536554146], [-102.875360932679, 29.5224061778409], [-102.874906124633, 29.5221074823229], [-102.874594626622, 29.5220234036736], [-102.874015255485, 29.5218746960506], [-102.873064703167, 29.5216944065249], [-102.872258853271, 29.5215468842382], [-102.871317205055, 29.5216959355033], [-102.870547526723, 29.5219099797367], [-102.869775758909, 29.5223014442877], [-102.86925293582, 29.5226681797014], [-102.868952290356, 29.5228783619564], [-102.868596983305, 29.5230773947365], [-102.868381404705, 29.5232912679875], [-102.868237593411, 29.5235070527567], [-102.868193858033, 29.5238038087281], [-102.86827337241, 29.5242124860731], [-102.868355422732, 29.5244928148572], [-102.868569419399, 29.5247414073624], [-102.868754788554, 29.5251024098361], [-102.868861295509, 29.5253953802497], [-102.869025947718, 29.5257356337035], [-102.869265860781, 29.5259384143625], [-102.869599155514, 29.526402584151], [-102.869545993216, 29.5264317803339], [-102.869216754376, 29.5259732573423], [-102.868973124084, 29.5257673352825], [-102.868802352552, 29.5254144378439], [-102.868696053108, 29.5251220380971], [-102.86851503629, 29.5247695136055], [-102.868297723043, 29.5245170644369], [-102.868211920459, 29.5242239179497], [-102.868130399245, 29.5238049280795], [-102.868176961621, 29.5234890101958], [-102.868330260023, 29.5232589871936], [-102.868555717396, 29.5230353155673], [-102.868915665144, 29.5228336828452], [-102.869213702799, 29.5226253249363], [-102.869740173946, 29.5222560285773], [-102.870521968754, 29.5218594789898], [-102.871302042391, 29.5216425424089], [-102.872259726434, 29.5214909537064], [-102.873077785332, 29.5216407124804], [-102.874030766695, 29.5218214601692], [-102.874612720488, 29.521970832302], [-102.874935078233, 29.5220578415264], [-102.875401326324, 29.5223640499283], [-102.876074237235, 29.5229141010102], [-102.876898732562, 29.5236292038274], [-102.877891478749, 29.5246434126028], [-102.878253995679, 29.5249264595925], [-102.878715142236, 29.5251251092384], [-102.879219416911, 29.5253670732945], [-102.879512768954, 29.5257065076687], [-102.879656247871, 29.5259167422356], [-102.879974791369, 29.5261385440334], [-102.880164805713, 29.5262483254256], [-102.880750630347, 29.526262859445], [-102.881495728976, 29.5263882916816], [-102.882008128014, 29.5265850593741], [-102.882576882862, 29.5266720325826], [-102.882833501894, 29.5266716425403], [-102.882972262859, 29.5265678193335], [-102.883274986127, 29.5264580101487], [-102.883750635087, 29.5263149509978], [-102.88433344228, 29.5260512663034], [-102.884800956995, 29.5257379223894], [-102.885020838526, 29.5256131779853], [-102.885277026366, 29.525603820781], [-102.885503756653, 29.5256224710931], [-102.88575911445, 29.5258106553644], [-102.885976479799, 29.5260630723838], [-102.886145605618, 29.5263800992075], [-102.886262209637, 29.5266721076208], [-102.886325433965, 29.5269211786096], [-102.886675595466, 29.5271597655758], [-102.887214471449, 29.5272657658331], [-102.887635483975, 29.5272683343127], [-102.887936919058, 29.5271316256044], [-102.888140557252, 29.5268817797407], [-102.888191762121, 29.5266644388737], [-102.888198554283, 29.526376899132], [-102.888093476547, 29.5261114011662], [-102.887954658988, 29.5257842948455], [-102.887960592361, 29.5254788284262], [-102.888083499858, 29.5250433976196], [-102.888161593101, 29.5247442737196], [-102.888198698013, 29.5244466473871], [-102.888178964722, 29.523818917626], [-102.888238703586, 29.5235653529847], [-102.888494853698, 29.5233405212504], [-102.88880309352, 29.5231317375907], [-102.889118154249, 29.5228508836566], [-102.889203098044, 29.5226951538682], [-102.889229521988, 29.5223889409966], [-102.889070143789, 29.5216316488227], [-102.888978282068, 29.5212130492242], [-102.888890703514, 29.5208840705464], [-102.888799304426, 29.5206898994972], [-102.888472193695, 29.5202888771544], [-102.888303926666, 29.5199897821911], [-102.888178792245, 29.5197339980837], [-102.888062619417, 29.5194509545468], [-102.887828594811, 29.5190644842351], [-102.887775615769, 29.5188150413536], [-102.88789640414, 29.5185502692958], [-102.887967674678, 29.518323218862], [-102.887882671595, 29.5180480119753], [-102.887661465948, 29.5177149408812], [-102.887536334222, 29.517459158059], [-102.887479505899, 29.5171290555688], [-102.887514894131, 29.5167955835525], [-102.887604515454, 29.5165229733145], [-102.887667248403, 29.5163321459455], [-102.887591179065, 29.5158142140592], [-102.887410935696, 29.5152641775407], [-102.88742412027, 29.5148956063492], [-102.887562739301, 29.5139299151165], [-102.887628835543, 29.5133798550676], [-102.887711600025, 29.5129638511544], [-102.887758089638, 29.512647929131], [-102.887884346054, 29.5118532693145], [-102.888056749825, 29.5113801222151], [-102.888328189263, 29.5108315328912], [-102.888497625001, 29.5105111168376], [-102.888629503074, 29.5102638950038], [-102.88866445742, 29.5099214615277], [-102.888885550778, 29.5096081348986], [-102.889181784616, 29.5093638800658], [-102.889488693134, 29.509128212534], [-102.889833119791, 29.5086038847257], [-102.890125494466, 29.5082789702381], [-102.890483624024, 29.5080414254442], [-102.890756826855, 29.5079596116881], [-102.890994187804, 29.5079868383853], [-102.891163686423, 29.5080973493368], [-102.891292204798, 29.5082093588599], [-102.891448031957, 29.5082485453161], [-102.892104175813, 29.5082335161815], [-102.892841428557, 29.5081975585144], [-102.892841680085, 29.508197705491], [-102.892822724734, 29.5082534565216], [-102.892106745893, 29.508288375952], [-102.89143999473, 29.5083036497787], [-102.891259344425, 29.5082582199685], [-102.891122572329, 29.5081390148956], [-102.890969800341, 29.5080394115487], [-102.890763245317, 29.5080157177834], [-102.890513503787, 29.5080905078809], [-102.890169830817, 29.5083184600018], [-102.889885261603, 29.5086347004345], [-102.889537923507, 29.5091634623569], [-102.889224025197, 29.5094044967347], [-102.888934618555, 29.5096431234401], [-102.888725656047, 29.5099392625933], [-102.888691037671, 29.5102783758132], [-102.888554547647, 29.5105342471426], [-102.888385481117, 29.5108539642206], [-102.88811559846, 29.511399409161], [-102.88794577465, 29.5118654718414], [-102.887820301565, 29.5126552111893], [-102.887773673611, 29.5129720650403], [-102.887691033995, 29.5133874380472], [-102.887625095857, 29.513936204265], [-102.887486765184, 29.5148998941865], [-102.887473978565, 29.5152573076449], [-102.887652828646, 29.5158030892348], [-102.887731158146, 29.5163364094883], [-102.88766484002, 29.5165381458377], [-102.887576848241, 29.5168057959959], [-102.887542710464, 29.5171274835267], [-102.887597205862, 29.5174440271051], [-102.887717666348, 29.5176902628536], [-102.887941108801, 29.5180267016555], [-102.888032727976, 29.5183233337738], [-102.887956004665, 29.5185677655402], [-102.887840647507, 29.5188206336962], [-102.887888554662, 29.5190462063699], [-102.888120185258, 29.5194287189853], [-102.888237237536, 29.5197139075734], [-102.888360983161, 29.5199668486902], [-102.888526259699, 29.5202606313062], [-102.888854599325, 29.5206631561773], [-102.888950686721, 29.5208672860428], [-102.889039696291, 29.5212016459299], [-102.889131835591, 29.5216215056548], [-102.889292726553, 29.5223859885878], [-102.889264808711, 29.522709525809], [-102.889170299655, 29.5228827917206], [-102.8888449083, 29.5231728544781], [-102.88853647534, 29.523381769374], [-102.888296401479, 29.5235924902817], [-102.888241913267, 29.5238237663241], [-102.888261564812, 29.524448878259], [-102.88822360111, 29.5247533894698], [-102.888144576314, 29.5250560878754], [-102.888023238174, 29.5254859649547], [-102.8880176255, 29.5257748868494], [-102.888152569524, 29.5260928689736], [-102.888261547744, 29.5263682173441], [-102.888254405239, 29.5266705966955], [-102.888199367258, 29.5269042106391], [-102.887979253962, 29.5271742705434], [-102.887650587349, 29.5273233283691], [-102.887207284926, 29.5273206231034]]]}",SD20050009,SD20050009,Active,33,Texas Parks and Wildlife Department,29.5257853,-102.8793138,SD20050009,P020010,Special Document (SD),10
